User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:1),106,飛び蹴り,4,2,0,2,62,15.5
1P(ID:1),104,アッパー,13,3,0,10,127,9.8
1P(ID:1),202,空中蹴り,17,0,0,17,0,0.0
1P(ID:1),108,スライディング,18,10,0,8,167,9.3
1P(ID:1),105,前進アッパー,19,3,0,16,132,6.9
1P(ID:1),201,かかと落とし,14,1,0,13,36,2.6
1P(ID:1),7,しゃがみ,11,0,0,11,0,0.0
1P(ID:1),107,下段蹴り,6,3,0,3,65,10.8
1P(ID:1),203,しゃがみ上段蹴り,11,6,0,5,252,22.9
1P(ID:1),12,後退,3,0,0,3,0,0.0
1P(ID:1),103,ラッシュ攻撃,3,2,0,1,66,22.0
1P(ID:1),2,ジャンプ,7,0,0,7,0,0.0
1P(ID:1),5,ニュートラル,12,0,0,12,0,0.0
1P(ID:1),11,前進,7,0,0,7,0,0.0
1P(ID:1),101,弱攻撃,6,0,0,6,0,0.0
2P(ID:3),11,前進,13,0,0,13,0,0.0
2P(ID:3),403,キラースライド,50,11,0,39,322,6.4
2P(ID:3),106,飛び蹴り,13,0,0,13,0,0.0
2P(ID:3),13,振り向き,10,0,0,10,0,0.0
2P(ID:3),107,下段蹴り,3,2,0,1,44,14.7
2P(ID:3),401,トンボ返り,8,1,0,7,38,4.8
2P(ID:3),108,スライディング,3,2,0,1,30,10.0
2P(ID:3),402,強攻撃,3,0,0,3,0,0.0
2P(ID:3),102,横攻撃,1,0,0,1,0,0.0
