User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:2),11,前進,24,0,0,24,0,0.0
1P(ID:2),303,ラリアット,44,16,0,28,763,17.3
1P(ID:2),101,弱攻撃,6,0,0,6,0,0.0
1P(ID:2),5,ニュートラル,34,0,0,34,0,0.0
1P(ID:2),106,飛び蹴り,9,3,0,6,144,16.0
1P(ID:2),104,アッパー,19,0,0,19,0,0.0
1P(ID:2),301,強攻撃,19,1,0,18,47,2.5
1P(ID:2),102,横攻撃,9,0,0,9,0,0.0
1P(ID:2),105,前進アッパー,3,0,0,3,0,0.0
1P(ID:2),302,叩きつけ,6,0,0,6,0,0.0
1P(ID:2),2,ジャンプ,3,0,0,3,0,0.0
2P(ID:3),11,前進,20,0,0,20,0,0.0
2P(ID:3),403,キラースライド,48,12,0,36,518,10.8
2P(ID:3),106,飛び蹴り,20,3,0,17,122,6.1
2P(ID:3),13,振り向き,14,0,0,14,0,0.0
2P(ID:3),401,トンボ返り,8,4,0,4,256,32.0
2P(ID:3),107,下段蹴り,5,0,0,5,0,0.0
2P(ID:3),108,スライディング,1,3,0,-2,79,79.0
2P(ID:3),402,強攻撃,5,2,0,3,103,20.6
2P(ID:3),102,横攻撃,5,0,0,5,0,0.0
