User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:6),701,爆発罠,15,12,0,3,451,30.1
1P(ID:6),12,後退,19,0,0,19,0,0.0
1P(ID:6),703,大爆発罠,6,4,0,2,397,66.2
1P(ID:6),8,ガード,6,0,0,6,0,0.0
1P(ID:6),5,ニュートラル,8,0,0,8,0,0.0
1P(ID:6),11,前進,3,0,0,3,0,0.0
1P(ID:6),13,振り向き,2,0,0,2,0,0.0
1P(ID:6),105,前進アッパー,3,0,0,3,0,0.0
1P(ID:6),102,横攻撃,1,0,0,1,0,0.0
1P(ID:6),103,ラッシュ攻撃,2,2,0,0,57,28.5
1P(ID:6),702,打ち上げ罠,1,1,0,0,24,24.0
1P(ID:6),104,アッパー,1,0,0,1,0,0.0
2P(ID:3),11,前進,8,0,0,8,0,0.0
2P(ID:3),403,キラースライド,22,6,0,16,164,7.5
2P(ID:3),106,飛び蹴り,4,3,0,1,80,20.0
2P(ID:3),13,振り向き,3,0,0,3,0,0.0
2P(ID:3),401,トンボ返り,2,0,0,2,0,0.0
