User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:4),501,溜め攻撃,8,3,0,5,603,75.4
1P(ID:4),8,ガード,3,0,0,3,0,0.0
1P(ID:4),11,前進,3,0,0,3,0,0.0
1P(ID:4),2,ジャンプ,2,0,0,2,0,0.0
1P(ID:4),105,前進アッパー,2,0,0,2,0,0.0
1P(ID:4),13,振り向き,3,0,0,3,0,0.0
1P(ID:4),106,飛び蹴り,2,1,0,1,60,30.0
1P(ID:4),111,カウンター攻撃,2,0,0,2,0,0.0
1P(ID:4),1110,カウンター攻撃（派生）,2,4,0,-2,283,141.5
1P(ID:4),102,横攻撃,2,0,0,2,0,0.0
1P(ID:4),502,猫だまし,1,0,0,1,0,0.0
1P(ID:4),104,アッパー,1,1,0,0,80,80.0
2P(ID:1),106,飛び蹴り,2,0,0,2,0,0.0
2P(ID:1),104,アッパー,7,2,0,5,82,11.7
2P(ID:1),202,空中蹴り,7,1,0,6,41,5.9
2P(ID:1),11,前進,1,0,0,1,0,0.0
2P(ID:1),108,スライディング,2,0,0,2,0,0.0
2P(ID:1),105,前進アッパー,4,0,0,4,0,0.0
2P(ID:1),201,かかと落とし,5,1,0,4,36,7.2
2P(ID:1),2,ジャンプ,2,0,0,2,0,0.0
2P(ID:1),5,ニュートラル,2,0,0,2,0,0.0
2P(ID:1),8,ガード,1,0,0,1,0,0.0
2P(ID:1),203,しゃがみ上段蹴り,3,1,0,2,41,13.7
