User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:2),11,前進,12,0,0,12,0,0.0
1P(ID:2),102,横攻撃,12,2,0,10,36,3.0
1P(ID:2),303,ラリアット,30,15,3,12,610,20.3
1P(ID:2),104,アッパー,14,1,0,13,67,4.8
1P(ID:2),101,弱攻撃,9,0,0,9,0,0.0
1P(ID:2),5,ニュートラル,24,0,0,24,0,0.0
1P(ID:2),301,強攻撃,22,0,0,22,0,0.0
1P(ID:2),105,前進アッパー,9,2,0,7,102,11.3
1P(ID:2),302,叩きつけ,17,4,0,13,197,11.6
1P(ID:2),2,ジャンプ,5,0,0,5,0,0.0
2P(ID:1),106,飛び蹴り,8,2,0,6,63,7.9
2P(ID:1),104,アッパー,19,1,0,18,34,1.8
2P(ID:1),202,空中蹴り,16,4,0,12,175,10.9
2P(ID:1),11,前進,9,0,0,9,0,0.0
2P(ID:1),7,しゃがみ,9,0,0,9,0,0.0
2P(ID:1),203,しゃがみ上段蹴り,9,5,0,4,190,21.1
2P(ID:1),5,ニュートラル,19,0,0,19,0,0.0
2P(ID:1),12,後退,6,0,0,6,0,0.0
2P(ID:1),103,ラッシュ攻撃,6,0,0,6,0,0.0
2P(ID:1),108,スライディング,13,12,0,1,150,11.5
2P(ID:1),2,ジャンプ,7,0,0,7,0,0.0
2P(ID:1),8,ガード,3,0,0,3,0,0.0
2P(ID:1),105,前進アッパー,10,0,0,10,0,0.0
2P(ID:1),201,かかと落とし,17,1,0,16,36,2.1
2P(ID:1),107,下段蹴り,1,1,0,0,18,18.0
2P(ID:1),101,弱攻撃,1,0,0,1,0,0.0
