User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:2),11,前進,9,0,0,9,0,0.0
1P(ID:2),303,ラリアット,16,10,0,6,345,21.6
1P(ID:2),101,弱攻撃,2,0,0,2,0,0.0
1P(ID:2),5,ニュートラル,11,0,0,11,0,0.0
1P(ID:2),301,強攻撃,14,4,0,10,196,14.0
1P(ID:2),105,前進アッパー,6,1,0,5,57,9.5
1P(ID:2),302,叩きつけ,13,0,0,13,0,0.0
1P(ID:2),2,ジャンプ,5,0,0,5,0,0.0
1P(ID:2),106,飛び蹴り,2,0,0,2,0,0.0
1P(ID:2),104,アッパー,8,2,0,6,104,13.0
1P(ID:2),102,横攻撃,6,0,0,6,0,0.0
2P(ID:6),701,爆発罠,22,17,0,5,580,26.4
2P(ID:6),12,後退,26,0,0,26,0,0.0
2P(ID:6),703,大爆発罠,11,6,0,5,419,38.1
2P(ID:6),8,ガード,6,0,0,6,0,0.0
2P(ID:6),5,ニュートラル,6,0,0,6,0,0.0
2P(ID:6),105,前進アッパー,3,0,0,3,0,0.0
2P(ID:6),11,前進,5,0,0,5,0,0.0
2P(ID:6),13,振り向き,5,0,0,5,0,0.0
2P(ID:6),103,ラッシュ攻撃,3,2,0,1,55,18.3
2P(ID:6),702,打ち上げ罠,2,1,0,1,27,13.5
2P(ID:6),104,アッパー,1,0,0,1,0,0.0
2P(ID:6),2,ジャンプ,2,0,0,2,0,0.0
2P(ID:6),106,飛び蹴り,2,0,0,2,0,0.0
