User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:2),11,前進,22,0,0,22,0,0.0
1P(ID:2),106,飛び蹴り,10,4,0,6,210,21.0
1P(ID:2),303,ラリアット,37,13,0,24,621,16.8
1P(ID:2),104,アッパー,22,1,0,21,67,3.0
1P(ID:2),5,ニュートラル,27,0,0,27,0,0.0
1P(ID:2),301,強攻撃,23,1,0,22,67,2.9
1P(ID:2),105,前進アッパー,7,0,0,7,0,0.0
1P(ID:2),302,叩きつけ,14,0,0,14,0,0.0
1P(ID:2),2,ジャンプ,7,0,0,7,0,0.0
1P(ID:2),101,弱攻撃,3,0,0,3,0,0.0
1P(ID:2),102,横攻撃,12,0,0,12,0,0.0
2P(ID:3),11,前進,20,0,0,20,0,0.0
2P(ID:3),403,キラースライド,62,18,0,44,592,9.5
2P(ID:3),106,飛び蹴り,19,4,0,15,104,5.5
2P(ID:3),13,振り向き,20,0,0,20,0,0.0
2P(ID:3),107,下段蹴り,5,0,0,5,0,0.0
2P(ID:3),401,トンボ返り,9,7,0,2,362,40.2
2P(ID:3),102,横攻撃,2,0,0,2,0,0.0
2P(ID:3),108,スライディング,0,1,0,-1,10,0.0
2P(ID:3),402,強攻撃,1,1,0,0,32,32.0
