User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:8),801,ゴム掴み,8,2,0,6,103,12.9
1P(ID:8),802,対空大技,6,1,0,5,124,20.7
1P(ID:8),12,後退,22,0,0,22,0,0.0
1P(ID:8),803,ゴム風船,12,10,0,2,10,0.8
1P(ID:8),5,ニュートラル,20,0,0,20,0,0.0
1P(ID:8),2,ジャンプ,3,0,0,3,0,0.0
1P(ID:8),11,前進,1,0,0,1,0,0.0
2P(ID:1),19,飛び蹴り,1,0,0,1,0,0.0
2P(ID:1),102,空中蹴り,11,0,0,11,0,0.0
2P(ID:1),21,スライディング,6,6,0,0,118,19.7
2P(ID:1),18,前進アッパー,5,1,0,4,41,8.2
2P(ID:1),101,かかと落とし,11,1,0,10,36,3.3
2P(ID:1),16,ラッシュ攻撃,7,12,0,-5,289,41.3
2P(ID:1),17,アッパー,9,6,0,3,246,27.3
2P(ID:1),7,しゃがみ,4,0,0,4,0,0.0
2P(ID:1),103,しゃがみ上段蹴り,4,4,0,0,167,41.8
2P(ID:1),5,ニュートラル,4,0,0,4,0,0.0
2P(ID:1),11,前進,3,0,0,3,0,0.0
2P(ID:1),14,弱攻撃,1,0,0,1,0,0.0
2P(ID:1),2,ジャンプ,4,0,0,4,0,0.0
2P(ID:1),20,下段蹴り,1,0,0,1,0,0.0
2P(ID:1),12,後退,1,0,0,1,0,0.0
