User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:3),11,前進,10,0,0,10,0,0.0
1P(ID:3),403,キラースライド,38,18,0,20,658,17.3
1P(ID:3),106,飛び蹴り,9,2,0,7,110,12.2
1P(ID:3),13,振り向き,10,0,0,10,0,0.0
1P(ID:3),401,トンボ返り,4,0,0,4,0,0.0
1P(ID:3),107,下段蹴り,1,0,0,1,0,0.0
2P(ID:5),603,速射弾,35,13,0,22,146,4.2
2P(ID:5),602,エネルギー弾,19,5,0,14,85,4.5
2P(ID:5),2,ジャンプ,3,0,0,3,0,0.0
2P(ID:5),105,前進アッパー,3,0,0,3,0,0.0
2P(ID:5),11,前進,3,0,0,3,0,0.0
2P(ID:5),13,振り向き,9,0,0,9,0,0.0
2P(ID:5),601,波動弾,15,13,0,2,405,27.0
2P(ID:5),604,緊急回避,12,0,0,12,0,0.0
2P(ID:5),12,後退,2,0,0,2,0,0.0
