User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:1),106,飛び蹴り,8,3,0,5,99,12.4
1P(ID:1),104,アッパー,24,7,0,17,299,12.5
1P(ID:1),202,空中蹴り,31,6,0,25,314,10.1
1P(ID:1),203,しゃがみ上段蹴り,11,3,0,8,124,11.3
1P(ID:1),201,かかと落とし,32,1,0,31,39,1.2
1P(ID:1),12,後退,1,0,0,1,0,0.0
1P(ID:1),103,ラッシュ攻撃,1,0,0,1,0,0.0
1P(ID:1),108,スライディング,23,7,0,16,109,4.7
1P(ID:1),2,ジャンプ,9,0,0,9,0,0.0
1P(ID:1),5,ニュートラル,19,0,0,19,0,0.0
1P(ID:1),11,前進,13,0,0,13,0,0.0
1P(ID:1),105,前進アッパー,25,1,0,24,41,1.6
1P(ID:1),7,しゃがみ,8,0,0,8,0,0.0
1P(ID:1),8,ガード,5,0,0,5,0,0.0
1P(ID:1),107,下段蹴り,2,2,0,0,50,25.0
1P(ID:1),101,弱攻撃,2,0,0,2,0,0.0
2P(ID:2),11,前進,26,0,0,26,0,0.0
2P(ID:2),102,横攻撃,21,0,0,21,0,0.0
2P(ID:2),104,アッパー,20,0,0,20,0,0.0
2P(ID:2),5,ニュートラル,43,0,0,43,0,0.0
2P(ID:2),301,強攻撃,17,0,0,17,0,0.0
2P(ID:2),105,前進アッパー,5,0,0,5,0,0.0
2P(ID:2),302,叩きつけ,10,0,0,10,0,0.0
2P(ID:2),2,ジャンプ,5,0,0,5,0,0.0
2P(ID:2),303,ラリアット,44,5,0,39,326,7.4
2P(ID:2),101,弱攻撃,20,0,0,20,0,0.0
