User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:2),11,前進,13,0,0,13,0,0.0
1P(ID:2),102,横攻撃,12,3,0,9,101,8.4
1P(ID:2),303,ラリアット,28,10,1,17,463,16.5
1P(ID:2),104,アッパー,14,5,0,9,298,21.3
1P(ID:2),101,弱攻撃,8,0,0,8,0,0.0
1P(ID:2),5,ニュートラル,22,0,0,22,0,0.0
1P(ID:2),301,強攻撃,16,2,0,14,139,8.7
1P(ID:2),105,前進アッパー,2,0,0,2,0,0.0
1P(ID:2),302,叩きつけ,4,1,0,3,36,9.0
1P(ID:2),2,ジャンプ,1,0,0,1,0,0.0
2P(ID:1),106,飛び蹴り,2,0,0,2,0,0.0
2P(ID:1),104,アッパー,5,1,0,4,44,8.8
2P(ID:1),202,空中蹴り,13,2,0,11,82,6.3
2P(ID:1),11,前進,7,0,0,7,0,0.0
2P(ID:1),105,前進アッパー,17,0,0,17,0,0.0
2P(ID:1),201,かかと落とし,19,2,0,17,72,3.8
2P(ID:1),7,しゃがみ,7,0,0,7,0,0.0
2P(ID:1),107,下段蹴り,5,4,0,1,76,15.2
2P(ID:1),203,しゃがみ上段蹴り,7,6,0,1,225,32.1
2P(ID:1),101,弱攻撃,5,2,0,3,44,8.8
2P(ID:1),108,スライディング,8,8,0,0,110,13.8
2P(ID:1),5,ニュートラル,10,0,0,10,0,0.0
2P(ID:1),103,ラッシュ攻撃,2,0,0,2,0,0.0
2P(ID:1),2,ジャンプ,6,0,0,6,0,0.0
2P(ID:1),12,後退,1,0,0,1,0,0.0
2P(ID:1),8,ガード,1,0,0,1,0,0.0
