User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:4),501,溜め攻撃,12,4,0,8,802,66.8
1P(ID:4),106,飛び蹴り,3,2,0,1,120,40.0
1P(ID:4),11,前進,3,0,0,3,0,0.0
1P(ID:4),13,振り向き,3,0,0,3,0,0.0
1P(ID:4),502,猫だまし,2,1,0,1,10,5.0
1P(ID:4),111,カウンター攻撃,2,0,0,2,0,0.0
1P(ID:4),102,横攻撃,2,0,0,2,0,0.0
1P(ID:4),2,ジャンプ,2,0,0,2,0,0.0
1P(ID:4),105,前進アッパー,2,0,0,2,0,0.0
1P(ID:4),8,ガード,2,0,0,2,0,0.0
2P(ID:6),701,爆発罠,16,6,0,10,145,9.1
2P(ID:6),12,後退,16,0,0,16,0,0.0
2P(ID:6),703,大爆発罠,4,1,0,3,39,9.8
2P(ID:6),8,ガード,3,0,0,3,0,0.0
2P(ID:6),5,ニュートラル,3,0,0,3,0,0.0
2P(ID:6),2,ジャンプ,1,0,0,1,0,0.0
2P(ID:6),106,飛び蹴り,1,0,0,1,0,0.0
2P(ID:6),13,振り向き,3,0,0,3,0,0.0
2P(ID:6),11,前進,2,0,0,2,0,0.0
2P(ID:6),105,前進アッパー,2,0,0,2,0,0.0
2P(ID:6),103,ラッシュ攻撃,3,1,0,2,18,6.0
2P(ID:6),702,打ち上げ罠,1,1,0,0,24,24.0
2P(ID:6),104,アッパー,1,1,0,0,54,54.0
