User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:8),12,後退,27,0,0,27,0,0.0
1P(ID:8),801,ゴム掴み,12,8,0,4,417,34.8
1P(ID:8),802,対空大技,12,4,0,8,531,44.3
1P(ID:8),803,ゴム風船,13,7,0,6,80,6.2
1P(ID:8),2,ジャンプ,5,0,0,5,0,0.0
1P(ID:8),11,前進,10,0,0,10,0,0.0
1P(ID:8),19,飛び蹴り,3,0,0,3,0,0.0
1P(ID:8),15,横攻撃,3,0,0,3,0,0.0
2P(ID:1),19,飛び蹴り,6,0,0,6,0,0.0
2P(ID:1),11,前進,3,0,0,3,0,0.0
2P(ID:1),21,スライディング,9,3,0,6,53,5.9
2P(ID:1),5,ニュートラル,10,0,0,10,0,0.0
2P(ID:1),17,アッパー,9,0,0,9,0,0.0
2P(ID:1),7,しゃがみ,5,0,0,5,0,0.0
2P(ID:1),103,しゃがみ上段蹴り,5,3,0,2,123,24.6
2P(ID:1),18,前進アッパー,6,1,0,5,42,7.0
2P(ID:1),102,空中蹴り,9,0,0,9,0,0.0
2P(ID:1),12,後退,1,0,0,1,0,0.0
2P(ID:1),16,ラッシュ攻撃,4,3,0,1,49,12.3
2P(ID:1),2,ジャンプ,4,0,0,4,0,0.0
2P(ID:1),101,かかと落とし,8,1,0,7,36,4.5
2P(ID:1),20,下段蹴り,1,0,0,1,0,0.0
2P(ID:1),14,弱攻撃,1,0,0,1,0,0.0
