User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:6),701,爆発罠,24,5,1,18,136,5.7
1P(ID:6),12,後退,28,0,0,28,0,0.0
1P(ID:6),703,大爆発罠,13,7,0,6,295,22.7
1P(ID:6),8,ガード,5,0,0,5,0,0.0
1P(ID:6),5,ニュートラル,4,0,0,4,0,0.0
1P(ID:6),2,ジャンプ,3,0,0,3,0,0.0
1P(ID:6),106,飛び蹴り,3,0,1,2,0,0.0
1P(ID:6),13,振り向き,7,0,0,7,0,0.0
1P(ID:6),11,前進,8,0,0,8,0,0.0
1P(ID:6),702,打ち上げ罠,2,2,0,0,65,32.5
1P(ID:6),103,ラッシュ攻撃,3,2,0,1,55,18.3
1P(ID:6),105,前進アッパー,2,0,0,2,0,0.0
1P(ID:6),104,アッパー,1,0,0,1,0,0.0
2P(ID:7),801,大ガード,35,2,0,33,48,1.4
2P(ID:7),802,シールドバッシュ,31,26,0,5,459,14.8
2P(ID:7),104,アッパー,9,4,0,5,173,19.2
2P(ID:7),101,弱攻撃,14,7,0,7,142,10.1
2P(ID:7),109,掴み攻撃,3,0,0,3,0,0.0
