User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:2),11,前進,6,0,0,6,0,0.0
1P(ID:2),303,ラリアット,12,11,0,1,420,35.0
1P(ID:2),5,ニュートラル,11,0,0,11,0,0.0
1P(ID:2),301,強攻撃,6,3,0,3,141,23.5
1P(ID:2),102,横攻撃,3,1,0,2,20,6.7
1P(ID:2),104,アッパー,5,3,0,2,152,30.4
1P(ID:2),105,前進アッパー,2,0,0,2,0,0.0
1P(ID:2),302,叩きつけ,4,0,0,4,0,0.0
1P(ID:2),2,ジャンプ,2,0,0,2,0,0.0
1P(ID:2),101,弱攻撃,2,1,0,1,29,14.5
1P(ID:2),106,飛び蹴り,1,0,0,1,0,0.0
2P(ID:5),601,波動弾,9,7,0,2,258,28.7
2P(ID:5),603,速射弾,29,18,0,11,211,7.3
2P(ID:5),602,エネルギー弾,12,12,0,0,243,20.3
2P(ID:5),12,後退,2,0,0,2,0,0.0
2P(ID:5),2,ジャンプ,1,0,0,1,0,0.0
2P(ID:5),604,緊急回避,4,0,0,4,0,0.0
2P(ID:5),13,振り向き,2,0,0,2,0,0.0
