User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:3),11,前進,20,0,0,20,0,0.0
1P(ID:3),403,キラースライド,70,22,1,47,574,8.2
1P(ID:3),401,トンボ返り,6,0,0,6,0,0.0
1P(ID:3),108,スライディング,5,4,0,1,120,24.0
1P(ID:3),402,強攻撃,5,0,0,5,0,0.0
1P(ID:3),102,横攻撃,5,0,0,5,0,0.0
1P(ID:3),13,振り向き,14,0,0,14,0,0.0
1P(ID:3),107,下段蹴り,4,0,0,4,0,0.0
1P(ID:3),106,飛び蹴り,18,0,0,18,0,0.0
2P(ID:1),106,飛び蹴り,2,2,0,0,62,31.0
2P(ID:1),104,アッパー,21,0,0,21,0,0.0
2P(ID:1),202,空中蹴り,31,1,0,30,52,1.7
2P(ID:1),8,ガード,6,0,0,6,0,0.0
2P(ID:1),108,スライディング,24,11,0,13,162,6.8
2P(ID:1),105,前進アッパー,26,5,0,21,207,8.0
2P(ID:1),201,かかと落とし,34,1,0,33,37,1.1
2P(ID:1),11,前進,15,0,0,15,0,0.0
2P(ID:1),7,しゃがみ,12,0,0,12,0,0.0
2P(ID:1),203,しゃがみ上段蹴り,12,1,0,11,22,1.8
2P(ID:1),5,ニュートラル,13,0,0,13,0,0.0
2P(ID:1),2,ジャンプ,6,0,0,6,0,0.0
2P(ID:1),107,下段蹴り,6,3,0,3,63,10.5
2P(ID:1),101,弱攻撃,6,2,0,4,42,7.0
2P(ID:1),12,後退,2,0,0,2,0,0.0
2P(ID:1),103,ラッシュ攻撃,2,2,0,0,62,31.0
