User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:8),12,後退,46,0,0,46,0,0.0
1P(ID:8),801,ゴム掴み,19,8,0,11,413,21.7
1P(ID:8),802,対空大技,19,2,0,17,245,12.9
1P(ID:8),803,ゴム風船,25,15,0,10,166,6.6
1P(ID:8),2,ジャンプ,9,0,0,9,0,0.0
1P(ID:8),11,前進,20,0,0,20,0,0.0
1P(ID:8),19,飛び蹴り,7,0,0,7,0,0.0
1P(ID:8),15,横攻撃,7,0,0,7,0,0.0
2P(ID:1),19,飛び蹴り,3,0,0,3,0,0.0
2P(ID:1),2,ジャンプ,9,0,0,9,0,0.0
2P(ID:1),18,前進アッパー,14,4,0,10,166,11.9
2P(ID:1),101,かかと落とし,21,1,0,20,36,1.7
2P(ID:1),17,アッパー,25,0,0,25,0,0.0
2P(ID:1),102,空中蹴り,21,3,0,18,153,7.3
2P(ID:1),11,前進,6,0,0,6,0,0.0
2P(ID:1),21,スライディング,16,6,0,10,106,6.6
2P(ID:1),14,弱攻撃,6,0,0,6,0,0.0
2P(ID:1),7,しゃがみ,8,0,0,8,0,0.0
2P(ID:1),103,しゃがみ上段蹴り,8,6,0,2,246,30.8
2P(ID:1),5,ニュートラル,14,0,0,14,0,0.0
2P(ID:1),16,ラッシュ攻撃,9,8,0,1,130,14.4
2P(ID:1),20,下段蹴り,1,0,0,1,0,0.0
