User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:1),19,飛び蹴り,2,0,0,2,0,0.0
1P(ID:1),16,ラッシュ攻撃,9,23,0,-14,497,55.2
1P(ID:1),102,空中蹴り,14,1,0,13,51,3.6
1P(ID:1),101,かかと落とし,14,0,0,14,0,0.0
1P(ID:1),12,後退,2,0,0,2,0,0.0
1P(ID:1),21,スライディング,7,4,0,3,47,6.7
1P(ID:1),2,ジャンプ,5,0,0,5,0,0.0
1P(ID:1),5,ニュートラル,2,0,0,2,0,0.0
1P(ID:1),18,前進アッパー,10,0,0,10,0,0.0
1P(ID:1),11,前進,3,0,0,3,0,0.0
1P(ID:1),14,弱攻撃,3,0,0,3,0,0.0
1P(ID:1),17,アッパー,1,0,0,1,0,0.0
1P(ID:1),7,しゃがみ,2,0,0,2,0,0.0
1P(ID:1),20,下段蹴り,2,2,0,0,43,21.5
1P(ID:1),103,しゃがみ上段蹴り,2,1,0,1,41,20.5
2P(ID:2),11,前進,9,0,0,9,0,0.0
2P(ID:2),19,飛び蹴り,3,1,0,2,37,12.3
2P(ID:2),203,ラリアット,13,6,0,7,226,17.4
2P(ID:2),17,アッパー,12,7,0,5,333,27.8
2P(ID:2),5,ニュートラル,16,0,0,16,0,0.0
2P(ID:2),201,強攻撃,12,6,0,6,292,24.3
2P(ID:2),15,横攻撃,9,5,0,4,95,10.6
2P(ID:2),18,前進アッパー,2,1,0,1,36,18.0
2P(ID:2),202,叩きつけ,7,0,0,7,0,0.0
2P(ID:2),2,ジャンプ,3,0,0,3,0,0.0
2P(ID:2),14,弱攻撃,3,0,0,3,0,0.0
