User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:4),501,溜め攻撃,12,3,0,9,601,50.1
1P(ID:4),502,猫だまし,2,1,0,1,11,5.5
1P(ID:4),106,飛び蹴り,4,1,0,3,60,15.0
1P(ID:4),111,カウンター攻撃,1,0,0,1,0,0.0
1P(ID:4),102,横攻撃,1,0,0,1,0,0.0
1P(ID:4),11,前進,5,0,0,5,0,0.0
1P(ID:4),13,振り向き,4,0,0,4,0,0.0
1P(ID:4),2,ジャンプ,1,0,0,1,0,0.0
1P(ID:4),105,前進アッパー,1,0,0,1,0,0.0
1P(ID:4),8,ガード,2,0,0,2,0,0.0
1P(ID:4),104,アッパー,1,1,0,0,80,80.0
2P(ID:5),603,速射弾,34,20,0,14,232,6.8
2P(ID:5),602,エネルギー弾,13,10,0,3,171,13.2
2P(ID:5),604,緊急回避,2,0,0,2,0,0.0
2P(ID:5),13,振り向き,2,0,0,2,0,0.0
2P(ID:5),601,波動弾,5,6,0,-1,190,38.0
2P(ID:5),12,後退,10,0,0,10,0,0.0
2P(ID:5),2,ジャンプ,6,0,0,6,0,0.0
2P(ID:5),105,前進アッパー,1,0,0,1,0,0.0
2P(ID:5),11,前進,1,0,0,1,0,0.0
