User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:3),11,前進,6,0,0,6,0,0.0
1P(ID:3),403,キラースライド,24,9,6,9,278,11.6
1P(ID:3),106,飛び蹴り,5,3,0,2,88,17.6
1P(ID:3),401,トンボ返り,6,3,0,3,128,21.3
1P(ID:3),108,スライディング,4,0,1,3,0,0.0
1P(ID:3),402,強攻撃,4,0,4,0,0,0.0
1P(ID:3),102,横攻撃,4,0,1,3,0,0.0
1P(ID:3),13,振り向き,10,0,0,10,0,0.0
1P(ID:3),107,下段蹴り,2,0,0,2,0,0.0
2P(ID:7),801,大ガード,44,12,0,32,324,7.4
2P(ID:7),802,シールドバッシュ,23,33,0,-10,577,25.1
2P(ID:7),104,アッパー,4,0,0,4,0,0.0
2P(ID:7),101,弱攻撃,7,1,0,6,20,2.9
2P(ID:7),109,掴み攻撃,1,0,0,1,0,0.0
