User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:1),106,飛び蹴り,6,0,0,6,0,0.0
1P(ID:1),104,アッパー,9,1,0,8,43,4.8
1P(ID:1),202,空中蹴り,15,3,0,12,157,10.5
1P(ID:1),11,前進,7,0,0,7,0,0.0
1P(ID:1),105,前進アッパー,10,2,0,8,83,8.3
1P(ID:1),101,弱攻撃,5,2,0,3,45,9.0
1P(ID:1),108,スライディング,6,2,0,4,32,5.3
1P(ID:1),203,しゃがみ上段蹴り,3,1,0,2,42,14.0
1P(ID:1),201,かかと落とし,8,1,0,7,39,4.9
1P(ID:1),12,後退,1,0,0,1,0,0.0
1P(ID:1),103,ラッシュ攻撃,1,0,0,1,0,0.0
1P(ID:1),2,ジャンプ,8,0,0,8,0,0.0
1P(ID:1),5,ニュートラル,6,0,0,6,0,0.0
1P(ID:1),7,しゃがみ,3,0,0,3,0,0.0
2P(ID:5),601,波動弾,13,12,0,1,418,32.2
2P(ID:5),603,速射弾,47,27,0,20,371,7.9
2P(ID:5),602,エネルギー弾,26,13,0,13,260,10.0
2P(ID:5),12,後退,10,0,0,10,0,0.0
2P(ID:5),604,緊急回避,6,0,0,6,0,0.0
2P(ID:5),13,振り向き,3,0,0,3,0,0.0
2P(ID:5),2,ジャンプ,4,0,0,4,0,0.0
