User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:4),2,ジャンプ,2,0,0,2,0,0.0
1P(ID:4),105,前進アッパー,2,0,0,2,0,0.0
1P(ID:4),13,振り向き,2,0,0,2,0,0.0
1P(ID:4),501,溜め攻撃,9,1,0,8,201,22.3
1P(ID:4),8,ガード,5,0,0,5,0,0.0
1P(ID:4),11,前進,4,0,0,4,0,0.0
1P(ID:4),111,カウンター攻撃,2,0,0,2,0,0.0
1P(ID:4),102,横攻撃,2,0,0,2,0,0.0
1P(ID:4),502,猫だまし,1,1,0,0,10,10.0
1P(ID:4),106,飛び蹴り,1,0,0,1,0,0.0
2P(ID:5),603,速射弾,22,16,2,4,241,11.0
2P(ID:5),602,エネルギー弾,11,8,1,2,169,15.4
2P(ID:5),601,波動弾,7,6,0,1,224,32.0
2P(ID:5),604,緊急回避,4,0,0,4,0,0.0
2P(ID:5),13,振り向き,2,0,0,2,0,0.0
