User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:1),106,飛び蹴り,2,0,0,2,0,0.0
1P(ID:1),104,アッパー,9,5,0,4,210,23.3
1P(ID:1),202,空中蹴り,8,4,0,4,209,26.1
1P(ID:1),11,前進,5,0,0,5,0,0.0
1P(ID:1),108,スライディング,5,3,0,2,53,10.6
1P(ID:1),7,しゃがみ,4,0,0,4,0,0.0
1P(ID:1),203,しゃがみ上段蹴り,6,5,0,1,209,34.8
1P(ID:1),5,ニュートラル,6,0,0,6,0,0.0
1P(ID:1),201,かかと落とし,5,2,0,3,77,15.4
1P(ID:1),105,前進アッパー,5,0,0,5,0,0.0
1P(ID:1),2,ジャンプ,4,0,0,4,0,0.0
1P(ID:1),12,後退,1,0,0,1,0,0.0
1P(ID:1),103,ラッシュ攻撃,1,0,0,1,0,0.0
1P(ID:1),101,弱攻撃,1,0,0,1,0,0.0
2P(ID:5),601,波動弾,8,8,0,0,255,31.9
2P(ID:5),603,速射弾,24,13,0,11,163,6.8
2P(ID:5),602,エネルギー弾,16,6,0,10,111,6.9
2P(ID:5),12,後退,3,0,0,3,0,0.0
2P(ID:5),2,ジャンプ,1,0,0,1,0,0.0
2P(ID:5),105,前進アッパー,1,0,0,1,0,0.0
2P(ID:5),11,前進,1,0,0,1,0,0.0
2P(ID:5),13,振り向き,2,0,0,2,0,0.0
2P(ID:5),604,緊急回避,2,0,0,2,0,0.0
