User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:4),501,溜め攻撃,49,5,8,36,1002,20.4
1P(ID:4),8,ガード,11,0,0,11,0,0.0
1P(ID:4),11,前進,17,0,0,17,0,0.0
1P(ID:4),111,カウンター攻撃,3,3,0,0,60,20.0
1P(ID:4),102,横攻撃,3,0,0,3,0,0.0
1P(ID:4),2,ジャンプ,8,0,0,8,0,0.0
1P(ID:4),105,前進アッパー,8,0,0,8,0,0.0
1P(ID:4),13,振り向き,17,0,0,17,0,0.0
1P(ID:4),106,飛び蹴り,11,0,2,9,0,0.0
1P(ID:4),104,アッパー,3,0,0,3,0,0.0
1P(ID:4),502,猫だまし,5,1,0,4,11,2.2
1P(ID:4),101,弱攻撃,3,0,0,3,0,0.0
2P(ID:7),801,大ガード,64,2,0,62,36,0.6
2P(ID:7),802,シールドバッシュ,61,20,0,41,406,6.7
2P(ID:7),104,アッパー,10,1,0,9,43,4.3
2P(ID:7),101,弱攻撃,21,0,0,21,0,0.0
