User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:1),11,前進,9,0,0,9,0,0.0
1P(ID:1),108,スライディング,14,3,0,11,44,3.1
1P(ID:1),104,アッパー,24,1,0,23,43,1.8
1P(ID:1),7,しゃがみ,13,0,0,13,0,0.0
1P(ID:1),203,しゃがみ上段蹴り,13,3,0,10,63,4.8
1P(ID:1),5,ニュートラル,16,0,0,16,0,0.0
1P(ID:1),2,ジャンプ,10,0,0,10,0,0.0
1P(ID:1),105,前進アッパー,25,1,0,24,42,1.7
1P(ID:1),201,かかと落とし,27,0,0,27,0,0.0
1P(ID:1),202,空中蹴り,27,0,0,27,0,0.0
1P(ID:1),107,下段蹴り,8,3,0,5,65,8.1
1P(ID:1),101,弱攻撃,8,3,0,5,63,7.9
1P(ID:1),106,飛び蹴り,16,4,0,12,126,7.9
1P(ID:1),8,ガード,3,0,0,3,0,0.0
1P(ID:1),12,後退,1,0,0,1,0,0.0
1P(ID:1),103,ラッシュ攻撃,1,1,0,0,32,32.0
2P(ID:3),11,前進,24,0,0,24,0,0.0
2P(ID:3),403,キラースライド,65,11,0,54,178,2.7
2P(ID:3),106,飛び蹴り,24,0,0,24,0,0.0
2P(ID:3),13,振り向き,7,0,0,7,0,0.0
2P(ID:3),107,下段蹴り,3,0,0,3,0,0.0
2P(ID:3),401,トンボ返り,10,0,0,10,0,0.0
2P(ID:3),108,スライディング,7,3,0,4,54,7.7
2P(ID:3),402,強攻撃,7,0,0,7,0,0.0
2P(ID:3),102,横攻撃,5,0,0,5,0,0.0
