User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:8),12,後退,39,0,0,39,0,0.0
1P(ID:8),801,ゴム掴み,19,9,0,10,471,24.8
1P(ID:8),802,対空大技,16,4,0,12,494,30.9
1P(ID:8),803,ゴム風船,16,13,0,3,13,0.8
1P(ID:8),2,ジャンプ,7,0,0,7,0,0.0
1P(ID:8),5,ニュートラル,21,0,0,21,0,0.0
1P(ID:8),11,前進,3,0,0,3,0,0.0
2P(ID:1),19,飛び蹴り,2,0,0,2,0,0.0
2P(ID:1),11,前進,8,0,0,8,0,0.0
2P(ID:1),21,スライディング,11,8,0,3,140,12.7
2P(ID:1),102,空中蹴り,14,4,0,10,204,14.6
2P(ID:1),14,弱攻撃,8,0,0,8,0,0.0
2P(ID:1),16,ラッシュ攻撃,6,9,0,-3,206,34.3
2P(ID:1),17,アッパー,9,2,0,7,82,9.1
2P(ID:1),101,かかと落とし,16,2,0,14,72,4.5
2P(ID:1),2,ジャンプ,10,0,0,10,0,0.0
2P(ID:1),18,前進アッパー,14,2,0,12,84,6.0
2P(ID:1),7,しゃがみ,4,0,0,4,0,0.0
2P(ID:1),20,下段蹴り,2,0,0,2,0,0.0
2P(ID:1),103,しゃがみ上段蹴り,4,2,0,2,82,20.5
2P(ID:1),12,後退,1,0,0,1,0,0.0
2P(ID:1),5,ニュートラル,5,0,0,5,0,0.0
