User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:1),106,飛び蹴り,4,3,0,1,95,23.8
1P(ID:1),104,アッパー,20,3,0,17,126,6.3
1P(ID:1),202,空中蹴り,19,1,0,18,51,2.7
1P(ID:1),108,スライディング,18,9,0,9,140,7.8
1P(ID:1),7,しゃがみ,13,0,0,13,0,0.0
1P(ID:1),203,しゃがみ上段蹴り,16,6,0,10,248,15.5
1P(ID:1),5,ニュートラル,16,0,0,16,0,0.0
1P(ID:1),11,前進,6,0,0,6,0,0.0
1P(ID:1),105,前進アッパー,21,4,0,17,166,7.9
1P(ID:1),101,弱攻撃,5,0,0,5,0,0.0
1P(ID:1),2,ジャンプ,10,0,0,10,0,0.0
1P(ID:1),201,かかと落とし,18,0,0,18,0,0.0
1P(ID:1),12,後退,3,0,0,3,0,0.0
1P(ID:1),103,ラッシュ攻撃,3,2,0,1,63,21.0
1P(ID:1),107,下段蹴り,6,2,0,4,42,7.0
2P(ID:3),11,前進,14,0,0,14,0,0.0
2P(ID:3),403,キラースライド,59,14,0,45,400,6.8
2P(ID:3),106,飛び蹴り,14,1,0,13,26,1.9
2P(ID:3),13,振り向き,15,0,0,15,0,0.0
2P(ID:3),401,トンボ返り,8,1,0,7,40,5.0
2P(ID:3),107,下段蹴り,3,2,0,1,50,16.7
2P(ID:3),108,スライディング,4,2,0,2,26,6.5
2P(ID:3),402,強攻撃,4,0,0,4,0,0.0
2P(ID:3),102,横攻撃,2,0,0,2,0,0.0
