User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:8),801,ゴム掴み,7,2,0,5,102,14.6
1P(ID:8),802,対空大技,7,1,0,6,122,17.4
1P(ID:8),12,後退,12,0,0,12,0,0.0
1P(ID:8),803,ゴム風船,2,1,0,1,11,5.5
1P(ID:8),11,前進,2,0,0,2,0,0.0
1P(ID:8),19,飛び蹴り,1,0,0,1,0,0.0
1P(ID:8),15,横攻撃,2,0,0,2,0,0.0
2P(ID:4),401,溜め攻撃,11,4,0,7,802,72.9
2P(ID:4),2,ジャンプ,3,0,0,3,0,0.0
2P(ID:4),18,前進アッパー,3,0,0,3,0,0.0
2P(ID:4),13,振り向き,3,0,0,3,0,0.0
2P(ID:4),17,アッパー,1,1,0,0,81,81.0
2P(ID:4),402,猫だまし,2,1,0,1,10,5.0
2P(ID:4),14,弱攻撃,1,0,0,1,0,0.0
2P(ID:4),19,飛び蹴り,1,0,0,1,0,0.0
