User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:6),701,爆発罠,18,7,0,11,169,9.4
1P(ID:6),12,後退,21,0,0,21,0,0.0
1P(ID:6),703,大爆発罠,7,4,0,3,154,22.0
1P(ID:6),8,ガード,3,0,0,3,0,0.0
1P(ID:6),5,ニュートラル,7,0,0,7,0,0.0
1P(ID:6),11,前進,9,0,0,9,0,0.0
1P(ID:6),102,横攻撃,2,1,1,0,28,14.0
1P(ID:6),13,振り向き,6,0,0,6,0,0.0
1P(ID:6),105,前進アッパー,3,0,1,2,0,0.0
1P(ID:6),103,ラッシュ攻撃,3,1,0,2,18,6.0
1P(ID:6),702,打ち上げ罠,2,1,0,1,27,13.5
1P(ID:6),104,アッパー,1,0,0,1,0,0.0
1P(ID:6),2,ジャンプ,1,0,0,1,0,0.0
1P(ID:6),106,飛び蹴り,1,0,0,1,0,0.0
2P(ID:7),801,大ガード,29,2,0,27,48,1.7
2P(ID:7),802,シールドバッシュ,25,25,0,0,474,19.0
2P(ID:7),109,掴み攻撃,3,0,0,3,0,0.0
2P(ID:7),104,アッパー,7,4,0,3,173,24.7
2P(ID:7),101,弱攻撃,11,6,0,5,124,11.3
