User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:8),801,ゴム掴み,13,4,0,9,49,3.8
1P(ID:8),802,対空大技,9,2,0,7,206,22.9
1P(ID:8),12,後退,34,0,0,34,0,0.0
1P(ID:8),11,前進,3,0,0,3,0,0.0
1P(ID:8),5,ニュートラル,27,0,0,27,0,0.0
1P(ID:8),803,ゴム風船,13,13,0,0,14,1.1
1P(ID:8),2,ジャンプ,4,0,0,4,0,0.0
2P(ID:1),19,飛び蹴り,2,0,0,2,0,0.0
2P(ID:1),11,前進,6,0,0,6,0,0.0
2P(ID:1),21,スライディング,9,3,0,6,63,7.0
2P(ID:1),18,前進アッパー,8,0,0,8,0,0.0
2P(ID:1),102,空中蹴り,14,3,0,11,153,10.9
2P(ID:1),14,弱攻撃,3,0,0,3,0,0.0
2P(ID:1),16,ラッシュ攻撃,6,11,0,-5,255,42.5
2P(ID:1),101,かかと落とし,11,1,0,10,36,3.3
2P(ID:1),2,ジャンプ,4,0,0,4,0,0.0
2P(ID:1),17,アッパー,11,5,0,6,205,18.6
2P(ID:1),7,しゃがみ,5,0,0,5,0,0.0
2P(ID:1),103,しゃがみ上段蹴り,5,4,0,1,166,33.2
2P(ID:1),5,ニュートラル,8,0,0,8,0,0.0
2P(ID:1),20,下段蹴り,1,0,0,1,0,0.0
