User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:2),11,前進,7,0,0,7,0,0.0
1P(ID:2),106,飛び蹴り,2,1,0,1,37,18.5
1P(ID:2),303,ラリアット,12,11,0,1,426,35.5
1P(ID:2),104,アッパー,7,2,0,5,105,15.0
1P(ID:2),5,ニュートラル,9,0,0,9,0,0.0
1P(ID:2),301,強攻撃,6,4,0,2,198,33.0
1P(ID:2),102,横攻撃,5,2,0,3,49,9.8
1P(ID:2),105,前進アッパー,1,0,0,1,0,0.0
1P(ID:2),302,叩きつけ,2,0,0,2,0,0.0
1P(ID:2),2,ジャンプ,1,0,0,1,0,0.0
1P(ID:2),101,弱攻撃,1,0,0,1,0,0.0
2P(ID:6),701,爆発罠,12,8,0,4,210,17.5
2P(ID:6),105,前進アッパー,4,1,0,3,48,12.0
2P(ID:6),103,ラッシュ攻撃,2,0,0,2,0,0.0
2P(ID:6),12,後退,10,0,0,10,0,0.0
2P(ID:6),5,ニュートラル,8,0,0,8,0,0.0
2P(ID:6),11,前進,4,0,0,4,0,0.0
2P(ID:6),13,振り向き,1,0,0,1,0,0.0
2P(ID:6),703,大爆発罠,4,2,0,2,77,19.3
2P(ID:6),8,ガード,2,0,0,2,0,0.0
2P(ID:6),102,横攻撃,2,0,0,2,0,0.0
2P(ID:6),2,ジャンプ,1,0,0,1,0,0.0
2P(ID:6),106,飛び蹴り,0,1,0,-1,37,0.0
