User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:3),11,前進,12,0,0,12,0,0.0
1P(ID:3),403,キラースライド,34,14,0,20,426,12.5
1P(ID:3),106,飛び蹴り,9,0,1,8,0,0.0
1P(ID:3),13,振り向き,6,0,0,6,0,0.0
1P(ID:3),401,トンボ返り,5,3,0,2,118,23.6
1P(ID:3),108,スライディング,2,0,0,2,0,0.0
1P(ID:3),402,強攻撃,2,1,0,1,40,20.0
1P(ID:3),102,横攻撃,2,1,0,1,42,21.0
1P(ID:3),107,下段蹴り,1,0,0,1,0,0.0
2P(ID:6),701,爆発罠,25,19,0,6,497,19.9
2P(ID:6),12,後退,26,0,0,26,0,0.0
2P(ID:6),703,大爆発罠,8,8,0,0,340,42.5
2P(ID:6),8,ガード,7,0,0,7,0,0.0
2P(ID:6),5,ニュートラル,15,0,0,15,0,0.0
2P(ID:6),11,前進,5,0,0,5,0,0.0
2P(ID:6),13,振り向き,5,0,0,5,0,0.0
2P(ID:6),702,打ち上げ罠,2,1,0,1,24,12.0
2P(ID:6),104,アッパー,2,0,0,2,0,0.0
2P(ID:6),103,ラッシュ攻撃,4,2,0,2,55,13.8
2P(ID:6),105,前進アッパー,5,0,0,5,0,0.0
2P(ID:6),102,横攻撃,3,0,0,3,0,0.0
2P(ID:6),2,ジャンプ,3,0,0,3,0,0.0
2P(ID:6),106,飛び蹴り,3,0,0,3,0,0.0
