User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:8),12,後退,18,0,0,18,0,0.0
1P(ID:8),801,ゴム掴み,12,7,0,5,364,30.3
1P(ID:8),802,対空大技,10,4,0,6,529,52.9
1P(ID:8),803,ゴム風船,13,10,0,3,112,8.6
1P(ID:8),11,前進,18,0,0,18,0,0.0
1P(ID:8),19,飛び蹴り,8,0,0,8,0,0.0
1P(ID:8),15,横攻撃,8,0,0,8,0,0.0
1P(ID:8),2,ジャンプ,2,0,0,2,0,0.0
2P(ID:1),19,飛び蹴り,2,0,0,2,0,0.0
2P(ID:1),11,前進,9,0,0,9,0,0.0
2P(ID:1),21,スライディング,13,2,0,11,42,3.2
2P(ID:1),102,空中蹴り,8,4,0,4,204,25.5
2P(ID:1),14,弱攻撃,6,0,0,6,0,0.0
2P(ID:1),12,後退,1,0,0,1,0,0.0
2P(ID:1),16,ラッシュ攻撃,8,7,0,1,112,14.0
2P(ID:1),2,ジャンプ,3,0,0,3,0,0.0
2P(ID:1),5,ニュートラル,9,0,0,9,0,0.0
2P(ID:1),17,アッパー,13,2,0,11,82,6.3
2P(ID:1),101,かかと落とし,8,0,0,8,0,0.0
2P(ID:1),18,前進アッパー,3,0,0,3,0,0.0
2P(ID:1),7,しゃがみ,5,0,0,5,0,0.0
2P(ID:1),103,しゃがみ上段蹴り,5,3,0,2,125,25.0
