User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:1),106,飛び蹴り,4,0,0,4,0,0.0
1P(ID:1),104,アッパー,6,3,0,3,126,21.0
1P(ID:1),202,空中蹴り,10,5,0,5,261,26.1
1P(ID:1),2,ジャンプ,5,0,0,5,0,0.0
1P(ID:1),201,かかと落とし,5,2,0,3,78,15.6
1P(ID:1),11,前進,5,0,0,5,0,0.0
1P(ID:1),105,前進アッパー,7,3,0,4,124,17.7
1P(ID:1),101,弱攻撃,4,2,0,2,45,11.3
1P(ID:1),108,スライディング,6,2,0,4,32,5.3
1P(ID:1),7,しゃがみ,1,0,0,1,0,0.0
1P(ID:1),203,しゃがみ上段蹴り,3,2,0,1,84,28.0
1P(ID:1),5,ニュートラル,4,0,0,4,0,0.0
1P(ID:1),12,後退,2,0,0,2,0,0.0
1P(ID:1),103,ラッシュ攻撃,2,0,0,2,0,0.0
2P(ID:5),601,波動弾,5,5,0,0,180,36.0
2P(ID:5),603,速射弾,42,24,0,18,339,8.1
2P(ID:5),602,エネルギー弾,16,7,0,9,137,8.6
2P(ID:5),12,後退,2,0,0,2,0,0.0
2P(ID:5),604,緊急回避,6,0,0,6,0,0.0
2P(ID:5),13,振り向き,3,0,0,3,0,0.0
