User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:2),11,前進,9,0,0,9,0,0.0
1P(ID:2),106,飛び蹴り,2,0,0,2,0,0.0
1P(ID:2),104,アッパー,5,3,0,2,151,30.2
1P(ID:2),5,ニュートラル,11,0,0,11,0,0.0
1P(ID:2),303,ラリアット,13,11,0,2,428,32.9
1P(ID:2),301,強攻撃,7,3,0,4,140,20.0
1P(ID:2),102,横攻撃,3,2,0,1,49,16.3
1P(ID:2),105,前進アッパー,3,0,0,3,0,0.0
1P(ID:2),302,叩きつけ,6,0,0,6,0,0.0
1P(ID:2),2,ジャンプ,3,0,0,3,0,0.0
1P(ID:2),101,弱攻撃,2,1,0,1,18,9.0
2P(ID:5),601,波動弾,12,9,0,3,332,27.7
2P(ID:5),603,速射弾,29,25,0,4,298,10.3
2P(ID:5),602,エネルギー弾,16,16,0,0,325,20.3
2P(ID:5),604,緊急回避,6,0,0,6,0,0.0
2P(ID:5),13,振り向き,3,0,0,3,0,0.0
2P(ID:5),12,後退,2,0,0,2,0,0.0
2P(ID:5),2,ジャンプ,1,0,0,1,0,0.0
