User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:3),11,前進,4,0,0,4,0,0.0
1P(ID:3),403,キラースライド,38,20,8,10,900,23.7
1P(ID:3),106,飛び蹴り,4,1,0,3,34,8.5
1P(ID:3),13,振り向き,11,0,0,11,0,0.0
1P(ID:3),401,トンボ返り,6,2,1,3,116,19.3
1P(ID:3),108,スライディング,3,0,0,3,0,0.0
1P(ID:3),402,強攻撃,3,0,4,-1,0,0.0
1P(ID:3),102,横攻撃,3,1,1,1,31,10.3
1P(ID:3),107,下段蹴り,3,0,0,3,0,0.0
2P(ID:7),801,大ガード,45,14,0,31,378,8.4
2P(ID:7),802,シールドバッシュ,26,32,0,-6,454,17.5
2P(ID:7),104,アッパー,6,0,0,6,0,0.0
2P(ID:7),101,弱攻撃,9,0,0,9,0,0.0
2P(ID:7),109,掴み攻撃,3,2,0,1,80,26.7
