User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:2),11,前進,2,0,0,2,0,0.0
1P(ID:2),102,横攻撃,4,1,0,3,18,4.5
1P(ID:2),103,ラッシュ攻撃,7,13,0,-6,485,69.3
1P(ID:2),104,アッパー,4,0,0,4,0,0.0
1P(ID:2),301,強攻撃,14,8,0,6,455,32.5
1P(ID:2),105,前進アッパー,8,0,0,8,0,0.0
1P(ID:2),302,叩きつけ,14,2,0,12,74,5.3
1P(ID:2),2,ジャンプ,6,0,0,6,0,0.0
1P(ID:2),303,ラリアット,1,0,0,1,0,0.0
1P(ID:2),5,ニュートラル,1,0,0,1,0,0.0
2P(ID:1),106,飛び蹴り,2,0,0,2,0,0.0
2P(ID:1),104,アッパー,15,1,0,14,33,2.2
2P(ID:1),202,空中蹴り,10,6,0,4,267,26.7
2P(ID:1),203,しゃがみ上段蹴り,3,2,0,1,74,24.7
2P(ID:1),5,ニュートラル,4,0,0,4,0,0.0
2P(ID:1),103,ラッシュ攻撃,2,3,0,-1,64,32.0
2P(ID:1),108,スライディング,2,5,0,-3,79,39.5
2P(ID:1),2,ジャンプ,2,0,0,2,0,0.0
2P(ID:1),201,かかと落とし,19,0,0,19,0,0.0
2P(ID:1),8,ガード,1,0,0,1,0,0.0
2P(ID:1),105,前進アッパー,3,1,0,2,43,14.3
2P(ID:1),7,しゃがみ,2,0,0,2,0,0.0
2P(ID:1),107,下段蹴り,2,1,0,1,22,11.0
2P(ID:1),101,弱攻撃,2,0,0,2,0,0.0
