User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:8),801,ゴム掴み,12,6,0,6,321,26.8
1P(ID:8),802,対空大技,8,5,0,3,628,78.5
1P(ID:8),12,後退,28,0,0,28,0,0.0
1P(ID:8),803,ゴム風船,9,6,0,3,66,7.3
1P(ID:8),11,前進,9,0,0,9,0,0.0
1P(ID:8),19,飛び蹴り,3,0,0,3,0,0.0
1P(ID:8),15,横攻撃,3,0,0,3,0,0.0
1P(ID:8),2,ジャンプ,3,0,0,3,0,0.0
2P(ID:2),11,前進,11,0,0,11,0,0.0
2P(ID:2),19,飛び蹴り,4,0,0,4,0,0.0
2P(ID:2),5,ニュートラル,16,0,0,16,0,0.0
2P(ID:2),203,ラリアット,15,6,0,9,214,14.3
2P(ID:2),201,強攻撃,8,1,0,7,47,5.9
2P(ID:2),17,アッパー,3,1,0,2,47,15.7
2P(ID:2),15,横攻撃,3,1,0,2,19,6.3
2P(ID:2),18,前進アッパー,4,0,0,4,0,0.0
2P(ID:2),202,叩きつけ,8,0,0,8,0,0.0
2P(ID:2),2,ジャンプ,4,0,0,4,0,0.0
2P(ID:2),14,弱攻撃,5,2,0,3,48,9.6
