User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:6),701,爆発罠,13,8,0,5,295,22.7
1P(ID:6),12,後退,18,0,0,18,0,0.0
1P(ID:6),703,大爆発罠,5,2,0,3,197,39.4
1P(ID:6),8,ガード,4,0,0,4,0,0.0
1P(ID:6),5,ニュートラル,8,0,0,8,0,0.0
1P(ID:6),11,前進,3,0,0,3,0,0.0
1P(ID:6),102,横攻撃,2,0,0,2,0,0.0
1P(ID:6),702,打ち上げ罠,4,4,0,0,97,24.3
1P(ID:6),104,アッパー,4,0,0,4,0,0.0
1P(ID:6),103,ラッシュ攻撃,6,3,0,3,94,15.7
1P(ID:6),2,ジャンプ,2,0,0,2,0,0.0
1P(ID:6),106,飛び蹴り,0,1,0,-1,36,0.0
1P(ID:6),13,振り向き,3,0,0,3,0,0.0
1P(ID:6),105,前進アッパー,3,0,0,3,0,0.0
2P(ID:2),11,前進,8,0,0,8,0,0.0
2P(ID:2),303,ラリアット,14,12,0,2,429,30.6
2P(ID:2),101,弱攻撃,1,0,0,1,0,0.0
2P(ID:2),5,ニュートラル,8,0,0,8,0,0.0
2P(ID:2),104,アッパー,9,3,0,6,162,18.0
2P(ID:2),301,強攻撃,12,3,0,9,159,13.3
2P(ID:2),105,前進アッパー,5,1,0,4,46,9.2
2P(ID:2),302,叩きつけ,10,0,0,10,0,0.0
2P(ID:2),2,ジャンプ,4,0,0,4,0,0.0
2P(ID:2),106,飛び蹴り,1,0,0,1,0,0.0
2P(ID:2),102,横攻撃,5,2,0,3,49,9.8
