User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:8),801,ゴム掴み,10,5,0,5,258,25.8
1P(ID:8),802,対空大技,13,2,0,11,266,20.5
1P(ID:8),12,後退,21,0,0,21,0,0.0
1P(ID:8),803,ゴム風船,28,27,0,1,427,15.3
1P(ID:8),11,前進,53,0,0,53,0,0.0
1P(ID:8),19,飛び蹴り,26,0,0,26,0,0.0
1P(ID:8),15,横攻撃,26,0,0,26,0,0.0
1P(ID:8),2,ジャンプ,1,0,0,1,0,0.0
2P(ID:1),19,飛び蹴り,2,0,0,2,0,0.0
2P(ID:1),102,空中蹴り,33,1,0,32,51,1.5
2P(ID:1),21,スライディング,9,5,0,4,85,9.4
2P(ID:1),18,前進アッパー,8,3,0,5,125,15.6
2P(ID:1),101,かかと落とし,31,1,0,30,36,1.2
2P(ID:1),16,ラッシュ攻撃,24,24,0,0,385,16.0
2P(ID:1),17,アッパー,31,0,0,31,0,0.0
2P(ID:1),2,ジャンプ,4,0,0,4,0,0.0
2P(ID:1),7,しゃがみ,4,0,0,4,0,0.0
2P(ID:1),103,しゃがみ上段蹴り,4,2,0,2,82,20.5
2P(ID:1),5,ニュートラル,6,0,0,6,0,0.0
2P(ID:1),20,下段蹴り,1,0,0,1,0,0.0
2P(ID:1),11,前進,4,0,0,4,0,0.0
2P(ID:1),14,弱攻撃,4,0,0,4,0,0.0
