User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:6),601,爆発罠,17,12,0,5,388,22.8
1P(ID:6),12,後退,19,0,0,19,0,0.0
1P(ID:6),603,大爆発罠,6,5,0,1,434,72.3
1P(ID:6),8,ガード,5,0,0,5,0,0.0
1P(ID:6),5,ニュートラル,4,0,0,4,0,0.0
1P(ID:6),11,前進,4,0,0,4,0,0.0
1P(ID:6),15,横攻撃,2,0,0,2,0,0.0
1P(ID:6),2,ジャンプ,4,0,0,4,0,0.0
1P(ID:6),19,飛び蹴り,1,1,0,0,37,37.0
1P(ID:6),13,振り向き,4,0,0,4,0,0.0
1P(ID:6),18,前進アッパー,2,0,0,2,0,0.0
1P(ID:6),16,ラッシュ攻撃,1,0,0,1,0,0.0
2P(ID:2),11,前進,8,0,0,8,0,0.0
2P(ID:2),203,ラリアット,12,10,0,2,333,27.8
2P(ID:2),14,弱攻撃,2,0,0,2,0,0.0
2P(ID:2),5,ニュートラル,5,0,0,5,0,0.0
2P(ID:2),201,強攻撃,13,5,0,8,255,19.6
2P(ID:2),18,前進アッパー,4,3,0,1,151,37.8
2P(ID:2),202,叩きつけ,6,0,0,6,0,0.0
2P(ID:2),17,アッパー,8,2,0,6,104,13.0
2P(ID:2),15,横攻撃,6,0,0,6,0,0.0
2P(ID:2),2,ジャンプ,1,0,0,1,0,0.0
