User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:1),106,飛び蹴り,6,3,0,3,101,16.8
1P(ID:1),104,アッパー,17,5,0,12,225,13.2
1P(ID:1),202,空中蹴り,11,6,0,5,324,29.5
1P(ID:1),11,前進,3,0,0,3,0,0.0
1P(ID:1),108,スライディング,5,2,0,3,33,6.6
1P(ID:1),7,しゃがみ,3,0,0,3,0,0.0
1P(ID:1),203,しゃがみ上段蹴り,8,5,0,3,217,27.1
1P(ID:1),5,ニュートラル,5,0,0,5,0,0.0
1P(ID:1),105,前進アッパー,5,0,0,5,0,0.0
1P(ID:1),101,弱攻撃,2,0,0,2,0,0.0
1P(ID:1),201,かかと落とし,7,3,0,4,120,17.1
1P(ID:1),2,ジャンプ,3,0,0,3,0,0.0
2P(ID:2),11,前進,6,0,0,6,0,0.0
2P(ID:2),303,ラリアット,16,2,0,14,86,5.4
2P(ID:2),101,弱攻撃,4,1,0,3,29,7.3
2P(ID:2),5,ニュートラル,14,0,0,14,0,0.0
2P(ID:2),104,アッパー,4,0,0,4,0,0.0
2P(ID:2),301,強攻撃,5,0,0,5,0,0.0
2P(ID:2),102,横攻撃,3,0,0,3,0,0.0
2P(ID:2),2,ジャンプ,4,0,0,4,0,0.0
2P(ID:2),302,叩きつけ,5,0,0,5,0,0.0
2P(ID:2),106,飛び蹴り,1,0,0,1,0,0.0
2P(ID:2),105,前進アッパー,1,0,0,1,0,0.0
