User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:2),11,前進,15,0,0,15,0,0.0
1P(ID:2),106,飛び蹴り,8,3,0,5,153,19.1
1P(ID:2),303,ラリアット,25,14,0,11,556,22.2
1P(ID:2),104,アッパー,17,3,0,14,162,9.5
1P(ID:2),5,ニュートラル,19,0,0,19,0,0.0
1P(ID:2),101,弱攻撃,2,0,0,2,0,0.0
1P(ID:2),301,強攻撃,13,1,0,12,47,3.6
1P(ID:2),102,横攻撃,9,0,0,9,0,0.0
1P(ID:2),105,前進アッパー,2,0,0,2,0,0.0
1P(ID:2),302,叩きつけ,4,0,0,4,0,0.0
1P(ID:2),2,ジャンプ,2,0,0,2,0,0.0
2P(ID:3),11,前進,11,0,0,11,0,0.0
2P(ID:3),403,キラースライド,36,17,0,19,988,27.4
2P(ID:3),106,飛び蹴り,9,2,0,7,75,8.3
2P(ID:3),13,振り向き,12,0,0,12,0,0.0
2P(ID:3),401,トンボ返り,4,0,0,4,0,0.0
2P(ID:3),402,強攻撃,3,0,0,3,0,0.0
2P(ID:3),102,横攻撃,3,0,0,3,0,0.0
2P(ID:3),108,スライディング,1,1,0,0,13,13.0
2P(ID:3),107,下段蹴り,3,0,0,3,0,0.0
