User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:3),11,前進,10,0,0,10,0,0.0
1P(ID:3),403,キラースライド,48,13,8,27,456,9.5
1P(ID:3),106,飛び蹴り,10,2,0,8,62,6.2
1P(ID:3),401,トンボ返り,10,3,0,7,124,12.4
1P(ID:3),13,振り向き,16,0,0,16,0,0.0
1P(ID:3),108,スライディング,6,0,2,4,0,0.0
1P(ID:3),402,強攻撃,6,1,9,-4,38,6.3
1P(ID:3),102,横攻撃,6,1,1,4,28,4.7
1P(ID:3),107,下段蹴り,5,0,0,5,0,0.0
2P(ID:7),801,大ガード,78,20,0,58,540,6.9
2P(ID:7),802,シールドバッシュ,34,25,0,9,355,10.4
2P(ID:7),104,アッパー,6,0,0,6,0,0.0
2P(ID:7),101,弱攻撃,10,1,0,9,20,2.0
2P(ID:7),109,掴み攻撃,2,0,0,2,0,0.0
