User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:6),601,爆発罠,27,8,0,19,268,9.9
1P(ID:6),12,後退,29,0,0,29,0,0.0
1P(ID:6),603,大爆発罠,7,5,0,2,566,80.9
1P(ID:6),8,ガード,4,0,0,4,0,0.0
1P(ID:6),5,ニュートラル,5,0,0,5,0,0.0
1P(ID:6),11,前進,7,0,0,7,0,0.0
1P(ID:6),18,前進アッパー,4,0,0,4,0,0.0
1P(ID:6),13,振り向き,6,0,0,6,0,0.0
1P(ID:6),16,ラッシュ攻撃,6,2,0,4,58,9.7
1P(ID:6),2,ジャンプ,5,0,0,5,0,0.0
1P(ID:6),19,飛び蹴り,5,2,0,3,91,18.2
1P(ID:6),602,打ち上げ罠,3,2,0,1,54,18.0
1P(ID:6),17,アッパー,3,0,0,3,0,0.0
2P(ID:1),19,飛び蹴り,2,0,0,2,0,0.0
2P(ID:1),102,空中蹴り,12,2,0,10,102,8.5
2P(ID:1),11,前進,3,0,0,3,0,0.0
2P(ID:1),21,スライディング,13,7,0,6,127,9.8
2P(ID:1),18,前進アッパー,9,1,0,8,41,4.6
2P(ID:1),14,弱攻撃,3,0,0,3,0,0.0
2P(ID:1),16,ラッシュ攻撃,8,10,0,-2,216,27.0
2P(ID:1),17,アッパー,8,2,0,6,86,10.8
2P(ID:1),101,かかと落とし,10,0,0,10,0,0.0
2P(ID:1),7,しゃがみ,5,0,0,5,0,0.0
2P(ID:1),103,しゃがみ上段蹴り,5,1,0,4,42,8.4
2P(ID:1),5,ニュートラル,12,0,0,12,0,0.0
2P(ID:1),2,ジャンプ,6,0,0,6,0,0.0
2P(ID:1),20,下段蹴り,1,0,0,1,0,0.0
2P(ID:1),12,後退,5,0,0,5,0,0.0
