User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:8),801,ゴム掴み,8,6,0,2,329,41.1
1P(ID:8),802,対空大技,7,6,0,1,760,108.6
1P(ID:8),12,後退,16,0,0,16,0,0.0
1P(ID:8),803,ゴム風船,3,2,0,1,22,7.3
1P(ID:8),11,前進,3,0,0,3,0,0.0
1P(ID:8),19,飛び蹴り,1,0,0,1,0,0.0
1P(ID:8),15,横攻撃,1,0,0,1,0,0.0
1P(ID:8),2,ジャンプ,1,0,0,1,0,0.0
2P(ID:2),11,前進,6,0,0,6,0,0.0
2P(ID:2),19,飛び蹴り,2,0,0,2,0,0.0
2P(ID:2),5,ニュートラル,7,0,0,7,0,0.0
2P(ID:2),203,ラリアット,9,3,0,6,82,9.1
2P(ID:2),201,強攻撃,4,1,0,3,47,11.8
2P(ID:2),17,アッパー,3,1,0,2,47,15.7
2P(ID:2),15,横攻撃,3,1,0,2,20,6.7
2P(ID:2),14,弱攻撃,1,0,0,1,0,0.0
