User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:2),11,前進,18,0,0,18,0,0.0
1P(ID:2),106,飛び蹴り,5,4,0,1,193,38.6
1P(ID:2),303,ラリアット,28,11,0,17,510,18.2
1P(ID:2),104,アッパー,16,3,0,13,197,12.3
1P(ID:2),5,ニュートラル,18,0,0,18,0,0.0
1P(ID:2),301,強攻撃,14,0,0,14,0,0.0
1P(ID:2),105,前進アッパー,3,0,0,3,0,0.0
1P(ID:2),302,叩きつけ,6,0,0,6,0,0.0
1P(ID:2),2,ジャンプ,3,0,0,3,0,0.0
1P(ID:2),102,横攻撃,9,0,0,9,0,0.0
1P(ID:2),101,弱攻撃,5,0,0,5,0,0.0
2P(ID:3),11,前進,15,0,0,15,0,0.0
2P(ID:3),403,キラースライド,38,8,0,30,242,6.4
2P(ID:3),106,飛び蹴り,14,4,0,10,124,8.9
2P(ID:3),13,振り向き,10,0,0,10,0,0.0
2P(ID:3),401,トンボ返り,4,3,0,1,134,33.5
2P(ID:3),107,下段蹴り,3,0,0,3,0,0.0
2P(ID:3),402,強攻撃,2,1,0,1,40,20.0
2P(ID:3),102,横攻撃,2,0,0,2,0,0.0
