User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:4),501,溜め攻撃,15,4,0,11,803,53.5
1P(ID:4),106,飛び蹴り,7,1,0,6,60,8.6
1P(ID:4),11,前進,4,0,0,4,0,0.0
1P(ID:4),13,振り向き,2,0,0,2,0,0.0
1P(ID:4),502,猫だまし,5,3,0,2,30,6.0
1P(ID:4),111,カウンター攻撃,2,0,0,2,0,0.0
1P(ID:4),102,横攻撃,1,0,0,1,0,0.0
1P(ID:4),8,ガード,1,0,0,1,0,0.0
2P(ID:6),701,爆発罠,15,7,0,8,225,15.0
2P(ID:6),12,後退,18,0,0,18,0,0.0
2P(ID:6),703,大爆発罠,4,4,0,0,255,63.8
2P(ID:6),8,ガード,4,0,0,4,0,0.0
2P(ID:6),5,ニュートラル,3,0,0,3,0,0.0
2P(ID:6),2,ジャンプ,2,0,0,2,0,0.0
2P(ID:6),106,飛び蹴り,2,0,0,2,0,0.0
2P(ID:6),13,振り向き,3,0,0,3,0,0.0
2P(ID:6),702,打ち上げ罠,1,1,0,0,30,30.0
2P(ID:6),104,アッパー,1,0,0,1,0,0.0
2P(ID:6),103,ラッシュ攻撃,4,3,0,1,77,19.3
2P(ID:6),11,前進,1,0,0,1,0,0.0
2P(ID:6),105,前進アッパー,1,0,0,1,0,0.0
