User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:8),801,ゴム掴み,5,3,0,2,154,30.8
1P(ID:8),802,対空大技,5,0,0,5,0,0.0
1P(ID:8),12,後退,15,0,0,15,0,0.0
1P(ID:8),803,ゴム風船,11,8,0,3,18,1.6
1P(ID:8),11,前進,8,0,0,8,0,0.0
1P(ID:8),19,飛び蹴り,2,0,0,2,0,0.0
1P(ID:8),15,横攻撃,2,0,0,2,0,0.0
1P(ID:8),2,ジャンプ,4,0,0,4,0,0.0
2P(ID:3),11,前進,5,0,0,5,0,0.0
2P(ID:3),303,キラースライド,23,13,0,10,616,26.8
2P(ID:3),19,飛び蹴り,2,5,0,-3,248,124.0
2P(ID:3),13,振り向き,6,0,0,6,0,0.0
2P(ID:3),301,トンボ返り,3,0,0,3,0,0.0
