User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:2),11,前進,3,0,0,3,0,0.0
1P(ID:2),303,ラリアット,11,4,0,7,105,9.5
1P(ID:2),101,弱攻撃,2,1,0,1,18,9.0
1P(ID:2),5,ニュートラル,10,0,0,10,0,0.0
1P(ID:2),301,強攻撃,6,1,0,5,36,6.0
1P(ID:2),102,横攻撃,4,2,0,2,36,9.0
1P(ID:2),104,アッパー,3,1,0,2,47,15.7
1P(ID:2),105,前進アッパー,2,0,0,2,0,0.0
1P(ID:2),302,叩きつけ,2,0,0,2,0,0.0
1P(ID:2),2,ジャンプ,1,0,0,1,0,0.0
2P(ID:4),2,ジャンプ,2,0,0,2,0,0.0
2P(ID:4),105,前進アッパー,2,0,0,2,0,0.0
2P(ID:4),13,振り向き,5,0,0,5,0,0.0
2P(ID:4),501,溜め攻撃,8,3,0,5,601,75.1
2P(ID:4),502,猫だまし,2,2,0,0,23,11.5
2P(ID:4),106,飛び蹴り,4,1,0,3,60,15.0
2P(ID:4),11,前進,5,0,0,5,0,0.0
2P(ID:4),8,ガード,3,0,0,3,0,0.0
2P(ID:4),104,アッパー,1,1,0,0,81,81.0
2P(ID:4),101,弱攻撃,1,1,0,0,42,42.0
2P(ID:4),102,横攻撃,0,1,0,-1,40,0.0
2P(ID:4),111,カウンター攻撃,1,1,0,0,21,21.0
2P(ID:4),1110,カウンター攻撃（派生）,1,2,0,-1,143,143.0
