User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:4),2,ジャンプ,2,0,0,2,0,0.0
1P(ID:4),105,前進アッパー,2,0,0,2,0,0.0
1P(ID:4),13,振り向き,2,0,0,2,0,0.0
1P(ID:4),501,溜め攻撃,14,4,0,10,808,57.7
1P(ID:4),104,アッパー,4,2,0,2,163,40.8
1P(ID:4),502,猫だまし,6,4,0,2,44,7.3
1P(ID:4),106,飛び蹴り,1,1,0,0,60,60.0
1P(ID:4),111,カウンター攻撃,1,0,0,1,0,0.0
1P(ID:4),102,横攻撃,1,0,0,1,0,0.0
1P(ID:4),8,ガード,6,0,0,6,0,0.0
1P(ID:4),11,前進,4,0,0,4,0,0.0
1P(ID:4),101,弱攻撃,2,0,0,2,0,0.0
2P(ID:1),106,飛び蹴り,6,0,0,6,0,0.0
2P(ID:1),104,アッパー,8,1,0,7,33,4.1
2P(ID:1),202,空中蹴り,7,2,0,5,93,13.3
2P(ID:1),8,ガード,1,0,0,1,0,0.0
2P(ID:1),108,スライディング,4,1,0,3,21,5.3
2P(ID:1),105,前進アッパー,4,1,0,3,41,10.3
2P(ID:1),201,かかと落とし,8,2,0,6,73,9.1
2P(ID:1),12,後退,1,0,0,1,0,0.0
2P(ID:1),103,ラッシュ攻撃,1,0,0,1,0,0.0
2P(ID:1),2,ジャンプ,3,0,0,3,0,0.0
2P(ID:1),5,ニュートラル,5,0,0,5,0,0.0
2P(ID:1),11,前進,1,0,0,1,0,0.0
2P(ID:1),7,しゃがみ,1,0,0,1,0,0.0
2P(ID:1),203,しゃがみ上段蹴り,1,0,0,1,0,0.0
