User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:6),701,爆発罠,3,3,0,0,114,38.0
1P(ID:6),12,後退,6,0,0,6,0,0.0
1P(ID:6),703,大爆発罠,8,5,0,3,491,61.4
1P(ID:6),8,ガード,2,0,0,2,0,0.0
1P(ID:6),5,ニュートラル,1,0,0,1,0,0.0
1P(ID:6),11,前進,3,0,0,3,0,0.0
1P(ID:6),2,ジャンプ,1,0,0,1,0,0.0
1P(ID:6),106,飛び蹴り,1,1,0,0,44,44.0
1P(ID:6),13,振り向き,1,0,0,1,0,0.0
2P(ID:4),501,溜め攻撃,7,1,0,6,201,28.7
2P(ID:4),106,飛び蹴り,4,3,0,1,180,45.0
2P(ID:4),104,アッパー,1,1,0,0,80,80.0
2P(ID:4),502,猫だまし,1,0,0,1,0,0.0
2P(ID:4),101,弱攻撃,1,0,0,1,0,0.0
2P(ID:4),13,振り向き,1,0,0,1,0,0.0
