User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:4),8,ガード,9,0,0,9,0,0.0
1P(ID:4),501,溜め攻撃,13,3,0,10,603,46.4
1P(ID:4),11,前進,9,0,0,9,0,0.0
1P(ID:4),106,飛び蹴り,3,1,0,2,60,20.0
1P(ID:4),13,振り向き,3,0,0,3,0,0.0
1P(ID:4),104,アッパー,2,1,0,1,80,40.0
1P(ID:4),502,猫だまし,2,1,0,1,11,5.5
1P(ID:4),101,弱攻撃,1,0,0,1,0,0.0
1P(ID:4),2,ジャンプ,1,0,0,1,0,0.0
1P(ID:4),105,前進アッパー,1,0,0,1,0,0.0
1P(ID:4),111,カウンター攻撃,2,0,0,2,0,0.0
1P(ID:4),1110,カウンター攻撃（派生）,2,4,0,-2,282,141.0
1P(ID:4),102,横攻撃,2,0,0,2,0,0.0
2P(ID:1),106,飛び蹴り,2,0,0,2,0,0.0
2P(ID:1),104,アッパー,5,3,0,2,117,23.4
2P(ID:1),202,空中蹴り,9,0,0,9,0,0.0
2P(ID:1),11,前進,3,0,0,3,0,0.0
2P(ID:1),108,スライディング,6,1,0,5,13,2.2
2P(ID:1),105,前進アッパー,6,1,0,5,41,6.8
2P(ID:1),201,かかと落とし,11,3,0,8,108,9.8
2P(ID:1),2,ジャンプ,4,0,0,4,0,0.0
2P(ID:1),5,ニュートラル,4,0,0,4,0,0.0
2P(ID:1),8,ガード,1,0,0,1,0,0.0
2P(ID:1),7,しゃがみ,1,0,0,1,0,0.0
2P(ID:1),107,下段蹴り,1,0,0,1,0,0.0
2P(ID:1),203,しゃがみ上段蹴り,3,1,0,2,42,14.0
2P(ID:1),101,弱攻撃,1,0,0,1,0,0.0
2P(ID:1),12,後退,2,0,0,2,0,0.0
2P(ID:1),103,ラッシュ攻撃,2,2,0,0,66,33.0
