User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:2),11,前進,13,0,0,13,0,0.0
1P(ID:2),106,飛び蹴り,5,3,0,2,131,26.2
1P(ID:2),303,ラリアット,23,12,0,11,478,20.8
1P(ID:2),104,アッパー,16,3,0,13,162,10.1
1P(ID:2),5,ニュートラル,15,0,0,15,0,0.0
1P(ID:2),101,弱攻撃,2,0,0,2,0,0.0
1P(ID:2),301,強攻撃,13,3,0,10,172,13.2
1P(ID:2),102,横攻撃,11,0,0,11,0,0.0
1P(ID:2),105,前進アッパー,1,0,0,1,0,0.0
1P(ID:2),302,叩きつけ,2,0,0,2,0,0.0
1P(ID:2),2,ジャンプ,1,0,0,1,0,0.0
2P(ID:3),11,前進,9,0,0,9,0,0.0
2P(ID:3),403,キラースライド,27,8,0,19,324,12.0
2P(ID:3),106,飛び蹴り,9,3,0,6,123,13.7
2P(ID:3),13,振り向き,7,0,0,7,0,0.0
2P(ID:3),401,トンボ返り,8,5,0,3,275,34.4
2P(ID:3),108,スライディング,0,1,0,-1,33,0.0
2P(ID:3),402,強攻撃,3,0,0,3,0,0.0
2P(ID:3),102,横攻撃,4,0,0,4,0,0.0
2P(ID:3),107,下段蹴り,1,0,0,1,0,0.0
