User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:3),11,前進,6,0,0,6,0,0.0
1P(ID:3),403,キラースライド,30,18,10,2,608,20.3
1P(ID:3),106,飛び蹴り,6,2,0,4,52,8.7
1P(ID:3),13,振り向き,14,0,0,14,0,0.0
1P(ID:3),401,トンボ返り,5,3,1,1,132,26.4
1P(ID:3),108,スライディング,3,0,2,1,0,0.0
1P(ID:3),402,強攻撃,3,0,2,1,0,0.0
1P(ID:3),102,横攻撃,3,0,0,3,0,0.0
1P(ID:3),107,下段蹴り,4,0,0,4,0,0.0
2P(ID:7),801,大ガード,46,14,0,32,378,8.2
2P(ID:7),802,シールドバッシュ,22,31,0,-9,374,17.0
2P(ID:7),104,アッパー,5,1,0,4,43,8.6
2P(ID:7),101,弱攻撃,8,2,0,6,40,5.0
2P(ID:7),109,掴み攻撃,3,2,0,1,80,26.7
