User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:2),11,前進,4,0,0,4,0,0.0
1P(ID:2),303,ラリアット,6,1,0,5,19,3.2
1P(ID:2),101,弱攻撃,1,0,0,1,0,0.0
1P(ID:2),5,ニュートラル,5,0,0,5,0,0.0
1P(ID:2),106,飛び蹴り,2,0,0,2,0,0.0
1P(ID:2),104,アッパー,4,1,0,3,46,11.5
1P(ID:2),301,強攻撃,5,0,0,5,0,0.0
1P(ID:2),105,前進アッパー,1,1,0,0,47,47.0
1P(ID:2),302,叩きつけ,3,1,0,2,37,12.3
1P(ID:2),2,ジャンプ,2,0,0,2,0,0.0
1P(ID:2),102,横攻撃,2,0,0,2,0,0.0
2P(ID:4),501,溜め攻撃,7,5,0,2,1009,144.1
2P(ID:4),2,ジャンプ,2,0,0,2,0,0.0
2P(ID:4),105,前進アッパー,2,0,0,2,0,0.0
2P(ID:4),13,振り向き,3,0,0,3,0,0.0
2P(ID:4),104,アッパー,2,0,0,2,0,0.0
2P(ID:4),502,猫だまし,3,1,0,2,13,4.3
2P(ID:4),101,弱攻撃,2,0,0,2,0,0.0
2P(ID:4),106,飛び蹴り,1,0,0,1,0,0.0
2P(ID:4),11,前進,1,0,0,1,0,0.0
2P(ID:4),111,カウンター攻撃,1,1,0,0,22,22.0
2P(ID:4),1110,カウンター攻撃（派生）,1,2,0,-1,144,144.0
2P(ID:4),102,横攻撃,1,0,0,1,0,0.0
