User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:6),601,爆発罠,19,16,0,3,522,27.5
1P(ID:6),18,前進アッパー,4,0,0,4,0,0.0
1P(ID:6),12,後退,19,0,0,19,0,0.0
1P(ID:6),11,前進,5,0,0,5,0,0.0
1P(ID:6),15,横攻撃,3,0,0,3,0,0.0
1P(ID:6),5,ニュートラル,6,0,0,6,0,0.0
1P(ID:6),16,ラッシュ攻撃,5,3,0,2,107,21.4
1P(ID:6),603,大爆発罠,4,4,0,0,350,87.5
1P(ID:6),8,ガード,3,0,0,3,0,0.0
1P(ID:6),2,ジャンプ,2,0,0,2,0,0.0
1P(ID:6),19,飛び蹴り,1,1,0,0,37,37.0
1P(ID:6),13,振り向き,4,0,0,4,0,0.0
1P(ID:6),602,打ち上げ罠,3,3,0,0,80,26.7
1P(ID:6),17,アッパー,3,0,0,3,0,0.0
2P(ID:2),11,前進,8,0,0,8,0,0.0
2P(ID:2),19,飛び蹴り,2,1,0,1,37,18.5
2P(ID:2),203,ラリアット,16,10,0,6,312,19.5
2P(ID:2),17,アッパー,8,2,0,6,104,13.0
2P(ID:2),5,ニュートラル,9,0,0,9,0,0.0
2P(ID:2),201,強攻撃,14,3,0,11,151,10.8
2P(ID:2),15,横攻撃,7,0,0,7,0,0.0
2P(ID:2),18,前進アッパー,4,1,0,3,48,12.0
2P(ID:2),202,叩きつけ,5,0,0,5,0,0.0
2P(ID:2),14,弱攻撃,1,0,0,1,0,0.0
2P(ID:2),2,ジャンプ,1,0,0,1,0,0.0
