User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:7),801,大ガード,88,0,0,88,0,0.0
1P(ID:7),802,シールドバッシュ,73,13,0,60,204,2.8
1P(ID:7),109,掴み攻撃,1,0,0,1,0,0.0
1P(ID:7),104,アッパー,1,0,0,1,0,0.0
1P(ID:7),101,弱攻撃,1,0,0,1,0,0.0
2P(ID:2),11,前進,28,0,0,28,0,0.0
2P(ID:2),303,ラリアット,62,19,3,40,420,6.8
2P(ID:2),101,弱攻撃,27,0,0,27,0,0.0
2P(ID:2),5,ニュートラル,61,0,0,61,0,0.0
2P(ID:2),102,横攻撃,14,0,0,14,0,0.0
2P(ID:2),104,アッパー,14,0,0,14,0,0.0
2P(ID:2),301,強攻撃,13,8,2,3,306,23.5
2P(ID:2),105,前進アッパー,2,0,1,1,0,0.0
2P(ID:2),302,叩きつけ,4,0,0,4,0,0.0
2P(ID:2),2,ジャンプ,2,0,0,2,0,0.0
