User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:1),106,飛び蹴り,2,0,0,2,0,0.0
1P(ID:1),104,アッパー,9,5,0,4,223,24.8
1P(ID:1),202,空中蹴り,9,1,0,8,55,6.1
1P(ID:1),2,ジャンプ,3,0,0,3,0,0.0
1P(ID:1),105,前進アッパー,6,0,0,6,0,0.0
1P(ID:1),201,かかと落とし,7,1,0,6,41,5.9
1P(ID:1),7,しゃがみ,2,0,0,2,0,0.0
1P(ID:1),107,下段蹴り,1,0,0,1,0,0.0
1P(ID:1),203,しゃがみ上段蹴り,5,4,0,1,176,35.2
1P(ID:1),108,スライディング,6,4,0,2,77,12.8
1P(ID:1),11,前進,2,0,0,2,0,0.0
1P(ID:1),101,弱攻撃,2,0,0,2,0,0.0
1P(ID:1),12,後退,1,0,0,1,0,0.0
1P(ID:1),103,ラッシュ攻撃,1,2,0,-1,52,52.0
1P(ID:1),5,ニュートラル,2,0,0,2,0,0.0
2P(ID:4),501,溜め攻撃,12,1,0,11,201,16.8
2P(ID:4),106,飛び蹴り,3,2,0,1,120,40.0
2P(ID:4),11,前進,4,0,0,4,0,0.0
2P(ID:4),13,振り向き,4,0,0,4,0,0.0
2P(ID:4),111,カウンター攻撃,2,0,0,2,0,0.0
2P(ID:4),102,横攻撃,1,0,0,1,0,0.0
2P(ID:4),8,ガード,3,0,0,3,0,0.0
2P(ID:4),2,ジャンプ,1,0,0,1,0,0.0
2P(ID:4),105,前進アッパー,1,0,0,1,0,0.0
2P(ID:4),104,アッパー,1,0,0,1,0,0.0
2P(ID:4),101,弱攻撃,1,0,0,1,0,0.0
2P(ID:4),502,猫だまし,1,0,0,1,0,0.0
