User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:4),2,ジャンプ,1,0,0,1,0,0.0
1P(ID:4),105,前進アッパー,1,0,0,1,0,0.0
1P(ID:4),13,振り向き,1,0,0,1,0,0.0
1P(ID:4),501,溜め攻撃,6,4,0,2,807,134.5
1P(ID:4),8,ガード,2,0,0,2,0,0.0
1P(ID:4),11,前進,2,0,0,2,0,0.0
1P(ID:4),502,猫だまし,2,2,0,0,23,11.5
1P(ID:4),106,飛び蹴り,1,1,0,0,60,60.0
1P(ID:4),111,カウンター攻撃,2,1,0,1,22,11.0
1P(ID:4),102,横攻撃,2,2,0,0,83,41.5
2P(ID:6),701,爆発罠,5,3,0,2,93,18.6
2P(ID:6),12,後退,8,0,0,8,0,0.0
2P(ID:6),703,大爆発罠,3,0,0,3,0,0.0
2P(ID:6),8,ガード,3,0,0,3,0,0.0
2P(ID:6),5,ニュートラル,1,0,0,1,0,0.0
2P(ID:6),105,前進アッパー,1,0,0,1,0,0.0
2P(ID:6),103,ラッシュ攻撃,1,0,0,1,0,0.0
