User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:3),11,前進,12,0,0,12,0,0.0
1P(ID:3),403,キラースライド,39,12,0,27,340,8.7
1P(ID:3),106,飛び蹴り,10,2,2,6,54,5.4
1P(ID:3),13,振り向き,6,0,0,6,0,0.0
1P(ID:3),401,トンボ返り,5,2,0,3,70,14.0
1P(ID:3),108,スライディング,1,0,0,1,0,0.0
1P(ID:3),402,強攻撃,1,2,0,-1,86,86.0
1P(ID:3),107,下段蹴り,1,1,0,0,22,22.0
2P(ID:6),701,爆発罠,26,18,0,8,482,18.5
2P(ID:6),12,後退,31,0,0,31,0,0.0
2P(ID:6),703,大爆発罠,9,8,0,1,337,37.4
2P(ID:6),8,ガード,9,0,0,9,0,0.0
2P(ID:6),5,ニュートラル,10,0,0,10,0,0.0
2P(ID:6),11,前進,3,0,0,3,0,0.0
2P(ID:6),13,振り向き,5,0,0,5,0,0.0
2P(ID:6),702,打ち上げ罠,2,2,0,0,48,24.0
2P(ID:6),104,アッパー,2,0,0,2,0,0.0
2P(ID:6),103,ラッシュ攻撃,5,1,0,4,37,7.4
2P(ID:6),105,前進アッパー,4,0,0,4,0,0.0
2P(ID:6),102,横攻撃,1,0,0,1,0,0.0
2P(ID:6),2,ジャンプ,4,0,0,4,0,0.0
2P(ID:6),106,飛び蹴り,4,0,0,4,0,0.0
