User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:4),2,ジャンプ,2,0,0,2,0,0.0
1P(ID:4),105,前進アッパー,2,0,0,2,0,0.0
1P(ID:4),13,振り向き,3,0,0,3,0,0.0
1P(ID:4),104,アッパー,4,3,0,1,244,61.0
1P(ID:4),502,猫だまし,4,2,0,2,22,5.5
1P(ID:4),101,弱攻撃,3,1,0,2,40,13.3
1P(ID:4),501,溜め攻撃,6,3,0,3,605,100.8
1P(ID:4),106,飛び蹴り,2,0,0,2,0,0.0
1P(ID:4),11,前進,1,0,0,1,0,0.0
1P(ID:4),111,カウンター攻撃,1,0,0,1,0,0.0
1P(ID:4),1110,カウンター攻撃（派生）,1,2,0,-1,144,144.0
2P(ID:1),106,飛び蹴り,2,1,0,1,31,15.5
2P(ID:1),104,アッパー,7,3,0,4,124,17.7
2P(ID:1),202,空中蹴り,3,1,0,2,52,17.3
2P(ID:1),108,スライディング,3,0,0,3,0,0.0
2P(ID:1),7,しゃがみ,3,0,0,3,0,0.0
2P(ID:1),203,しゃがみ上段蹴り,4,2,0,2,76,19.0
2P(ID:1),5,ニュートラル,4,0,0,4,0,0.0
2P(ID:1),201,かかと落とし,4,1,0,3,36,9.0
2P(ID:1),8,ガード,1,0,0,1,0,0.0
2P(ID:1),105,前進アッパー,1,0,0,1,0,0.0
2P(ID:1),11,前進,1,0,0,1,0,0.0
