User,MoveID,MoveName,UseCount,HitCount,BlockedCount,WhiffCount,TotalDamage,AvgDamage
1P(ID:6),701,爆発罠,16,9,0,7,351,21.9
1P(ID:6),12,後退,14,0,0,14,0,0.0
1P(ID:6),703,大爆発罠,3,3,0,0,295,98.3
1P(ID:6),8,ガード,2,0,0,2,0,0.0
1P(ID:6),5,ニュートラル,1,0,0,1,0,0.0
1P(ID:6),2,ジャンプ,3,0,0,3,0,0.0
1P(ID:6),106,飛び蹴り,3,0,0,3,0,0.0
1P(ID:6),13,振り向き,5,0,0,5,0,0.0
1P(ID:6),11,前進,4,0,0,4,0,0.0
1P(ID:6),105,前進アッパー,2,0,0,2,0,0.0
1P(ID:6),103,ラッシュ攻撃,2,0,0,2,0,0.0
2P(ID:4),8,ガード,5,0,0,5,0,0.0
2P(ID:4),501,溜め攻撃,11,2,0,9,402,36.5
2P(ID:4),11,前進,7,0,0,7,0,0.0
2P(ID:4),106,飛び蹴り,5,1,0,4,60,12.0
2P(ID:4),13,振り向き,2,0,0,2,0,0.0
2P(ID:4),502,猫だまし,2,2,0,0,20,10.0
2P(ID:4),111,カウンター攻撃,3,0,0,3,0,0.0
2P(ID:4),102,横攻撃,3,0,0,3,0,0.0
